xAccl,yAccl,zAccl,xGyro,yGyro,zGyro,temp
-2.585738,-1.225831,9.090784,0.298571,0.216368,-0.127902,30.27118
-2.920926,-2.56419,3.895366,-0.03544,-0.162542,0.116977,30.31824
1.108515,0.605733,10.91517,-0.062086,-0.007994,-0.026113,30.27118
-4.517859,-2.669535,3.205836,0.227159,0.096326,-0.002931,30.27118
0.684742,-1.039083,8.647857,-0.253806,-0.305233,0.162276,30.27118
-2.937686,-2.240973,4.15394,0.409819,0.20491,-0.155881,30.27118
-1.132457,-1.695095,6.629545,-0.255937,-0.315625,0.158279,30.22412
0.756568,0.682348,10.68772,-0.056224,0.01279,-0.020917,30.31824
-4.039018,-3.102885,2.1883,-0.045432,-0.050361,0.053692,30.36529
1.101333,0.474052,13.02206,0.053026,-0.020384,-0.024248,30.31824
-3.023877,-3.102885,2.542642,-0.044766,-0.098858,0.053692,30.27118
-2.348712,-0.849942,8.379706,0.338541,0.237018,-0.141758,30.27118
-0.486023,-1.762132,7.182605,-0.275522,-0.344403,0.133764,30.31824
-2.707842,-1.137246,7.630321,0.276588,0.227293,-0.122706,30.36529
-1.405396,-2.238579,6.933608,-0.15628,-0.330547,0.142424,30.22412
-2.44448,-1.869872,7.422025,0.435266,0.178397,-0.166406,30.31824
-0.067038,-0.687136,6.938396,-0.41315,-0.394231,0.222096,30.36529
-2.449268,-1.56102,8.121132,0.314559,0.124172,-0.140692,30.22412
-2.676718,-2.875436,3.641581,-0.120841,-0.016121,0.062485,30.36529
0.454898,0.454898,13.44105,-0.289245,-0.293109,0.083003,30.27118
-2.566584,-2.70066,5.377377,0.406089,0.14389,-0.156547,30.31824
-0.924162,-1.058237,8.147469,-0.207841,-0.436998,0.198781,30.27118
0.112527,0.069432,11.41077,0.29191,0.148686,-0.15708,30.31824
-3.490746,-3.354277,2.1883,-0.076208,-0.041568,0.081404,30.27118
0.746991,1.074997,12.94545,-0.181727,-0.119109,0.025047,30.27118
-3.79481,-2.997541,1.484405,0.139227,0.079406,0.017587,30.22412
0.146046,0.308852,11.16416,-0.049828,0.029577,-0.044899,30.27118
-3.651158,-2.825158,1.465251,0.005729,-0.007727,0.007061,30.27118
0.787692,0.596156,10.86249,-0.15255,-0.12244,0.01772,30.31824
-3.761291,-2.722207,4.311957,0.350931,0.229424,-0.010925,30.36529
1.154005,0.677559,12.65336,-0.189188,-0.280718,0.100856,30.27118
-2.343924,-2.082955,4.307169,0.440063,0.144822,-0.14762,30.41235
0.775721,0.342371,11.28387,-0.356793,-0.377844,0.211038,30.36529
-1.836353,-1.455675,8.06846,0.352663,0.112047,-0.172934,30.22412
-0.914585,-1.448492,7.958326,-0.188789,-0.432069,0.185058,30.41235
-0.687136,-0.064643,10.90319,0.349998,0.187323,-0.165606,30.36529
-3.818752,-3.308787,2.363077,0.149352,0.109516,-0.012923,30.31824
1.484405,0.3304,11.44428,-0.273124,-0.152683,0.112314,30.27118
-2.806004,-1.649605,5.090073,0.438864,0.171335,-0.095527,30.27118
-0.251391,-1.489193,8.556877,-0.283116,-0.328015,0.161476,30.22412
-0.550666,0.785298,11.11149,0.269793,0.167605,-0.111115,30.36529
-3.268085,-2.841918,2.334347,-0.011858,-0.073677,0.045165,30.22412
0.323217,-0.19393,10.59434,-0.259002,-0.296173,0.126436,30.36529
-2.434903,-2.202666,3.215413,0.330147,0.234487,-0.107251,30.36529
0.775721,0.318429,10.97742,-0.144289,-0.209706,0.09606,30.31824
-3.73256,-2.681506,1.991976,0.199714,0.070879,-0.002665,30.27118
0.847547,-0.320823,11.32936,-0.13896,-0.119242,0.034907,30.27118
-3.533842,-2.959233,0.454898,0.087533,0.161609,-0.032775,30.31824
0.169988,0.837971,12.44745,0.144289,0.055424,-0.105119,30.17706
-4.288015,-3.210624,3.081338,0.115511,0.08207,-0.001066,30.31824
0.964863,-0.306458,11.96861,-0.20864,-0.134697,0.096459,30.31824
-3.466804,-2.178724,2.882619,0.314159,0.068214,-0.007328,30.27118
0.555455,-0.13647,11.31739,-0.283516,-0.279386,0.132832,30.31824
-2.63841,-1.276109,7.340622,0.390368,0.275922,-0.144156,30.27118
-1.80044,-2.796428,5.363012,-0.258202,-0.33108,0.161343,30.36529
-0.402226,0.021548,10.79785,0.063951,0.164274,-0.105253,30.17706
-2.851494,-2.671929,2.090138,0.102588,-0.024781,-0.039836,30.36529
0.608127,0.186748,11.6047,-0.184659,-0.174533,0.048763,30.31824
-3.363853,-2.557007,3.011906,0.302435,0.25194,-0.034374,30.31824
-0.488417,-1.242591,8.532935,-0.171735,-0.330014,0.147221,30.27118
-1.489193,-0.474052,9.61272,0.337208,0.183459,-0.177864,30.22412
-3.057395,-3.545813,2.75812,-0.180528,-0.102855,0.071545,30.27118
0.191536,0.56982,10.90798,-0.022916,-0.040369,-0.018119,30.36529
-3.423708,-3.007117,2.073379,-0.093662,0.017453,0.045299,30.22412
1.398214,0.555455,12.45224,0.066349,-0.023049,-0.068614,30.36529
-3.902549,-2.961628,2.272097,0.203711,0.122972,-0.055291,30.31824
1.534683,0.122104,10.2807,-0.37398,-0.238084,0.151217,30.31824
-3.852271,-2.657564,4.240131,0.371982,0.168671,-0.054625,30.36529
1.043872,0.42138,11.49217,-0.270992,-0.305499,0.149219,30.31824
-3.260903,-1.766921,6.945579,0.38677,0.290044,-0.167072,30.27118
-1.431733,-2.604892,5.341464,-0.215968,-0.229957,0.11711,30.27118
-0.572214,0.505177,11.69089,-0.009726,0.102455,-0.047297,30.22412
-3.342306,-2.786851,2.262521,0.205176,0.039436,-0.012657,30.36529
0.3304,0.608127,11.25993,-0.156547,-0.255005,0.116977,30.13
-2.255338,-1.659182,5.880159,0.284982,0.219032,-0.081005,30.36529
-0.627281,-0.80924,8.678981,-0.127636,-0.291244,0.14389,30.27118
-2.116474,-1.039083,9.574412,0.274723,0.16947,-0.165873,30.31824
-2.525883,-3.313575,3.368642,-0.078606,-0.032908,0.0429,30.27118
0.320823,0.3304,10.40999,0.05689,0.083136,-0.093928,30.36529
-3.308787,-2.674323,3.081338,-0.187856,-0.188789,0.115911,30.31824
0.782904,0.11971,12.64378,0.175732,0.129101,-0.128835,30.27118
-1.118092,-1.982399,6.402095,-0.187057,-0.189322,0.132165,30.22412
-0.251391,1.101333,12.25113,-0.011058,-0.001998,-0.045698,30.22412
-4.328717,-2.944868,1.812411,0.262466,0.115778,-0.01359,30.36529
0.548272,0.064643,11.82017,-0.117776,-0.045032,-0.01319,30.31824
-4.031836,-2.39899,1.762132,0.126037,0.069147,-0.033974,30.36529
0.727837,-0.440533,10.26155,-0.235686,-0.158412,0.044366,30.45941
-3.948039,-2.310405,6.607996,0.335343,0.231156,-0.103521,30.22412
-2.284068,-2.178724,6.189012,-0.051294,-0.235286,0.1299,30.27118
0.110133,0.098162,10.02692,0.042767,0.069147,-0.07794,30.31824
-3.646369,-2.679112,1.49877,0.134564,0.03091,0.025714,30.41235
0.409408,0.201113,10.89122,-0.185191,-0.238084,0.112181,30.36529
-1.915361,-0.92895,8.978256,0.346002,0.173067,-0.1736,30.31824
-0.557849,-1.484405,6.579266,-0.376778,-0.365986,0.231289,30.27118
-2.30801,-2.11408,6.263232,0.301636,0.131499,-0.162409,30.27118
-0.083797,-0.203507,12.3038,-0.214502,-0.330147,0.167072,30.22412
-2.679112,-2.387019,3.093309,0.354262,0.153882,-0.086467,30.36529
0.320823,-0.323217,9.921572,-0.227692,-0.363055,0.188522,30.27118
-2.557007,-0.543484,9.682152,0.325084,0.166139,-0.146021,30.31824
-4.091691,-3.138798,3.524265,-0.160144,-0.202778,0.134697,30.36529
-0.691924,0.383072,10.3645,0.057822,0.087666,-0.08287,30.41235
-3.620033,-2.636016,2.272097,0.159345,0.092862,-0.024781,30.31824
1.074997,-0.19393,9.753978,-0.276055,-0.214636,0.105253,30.27118
-4.082114,-2.509123,2.329558,0.242481,0.132299,-0.007727,30.31824
0.031125,-0.610521,9.696517,-0.173201,-0.401825,0.147354,30.27118
-2.770091,-1.438915,8.212111,0.502948,0.155614,-0.190121,30.27118
-1.077391,-2.779668,3.028665,-0.246877,-0.223828,0.187456,30.27118
-0.232238,0.191536,11.67413,0.111648,0.011991,-0.095127,30.27118
-3.495534,-3.066972,1.790863,0.096593,0.070213,-0.006395,30.31824
0.622492,-0.1652,12.51928,-0.267928,-0.258069,0.120974,30.31824
-2.614468,-1.659182,5.475539,0.371315,0.120574,-0.079273,30.27118
-0.457293,-0.699107,10.1586,-0.238484,-0.349332,0.154948,30.31824
-2.552219,-1.316811,8.396465,0.407021,0.265397,-0.202245,30.36529
-0.031125,-0.545878,9.579201,-0.247943,-0.323086,0.155747,30.27118
-3.193865,-2.193089,4.386178,0.332412,0.261799,-0.095527,30.22412
-1.252167,-1.474828,7.668628,-0.119775,-0.311495,0.167871,30.36529
-0.624887,-0.023942,9.91439,0.166672,0.126303,-0.12164,30.31824
-4.793192,-2.94008,2.293645,-0.017054,-0.026513,0.047164,30.31824
0.890643,-0.229843,10.75954,-0.132698,-0.132832,0.061953,30.27118
-3.560178,-2.741361,1.18513,0.328815,0.188389,-0.089665,30.41235
0.622492,0.215478,12.5528,-0.345868,-0.301369,0.101256,30.27118
-3.196259,-1.953669,2.741361,0.375046,0.107251,-0.10925,30.36529
0.148441,-0.110133,12.53125,-0.174266,-0.16534,0.088865,30.22412
-2.554613,-1.766921,5.307945,0.443127,0.216234,-0.114312,30.27118
-0.430956,-1.611298,7.711724,-0.250475,-0.363188,0.194118,30.31824
-0.603339,0.85473,11.5209,0.268328,0.123372,-0.142957,30.27118
-3.040636,-2.676718,4.307169,-0.078606,-0.115911,0.092862,30.27118
-1.939303,-0.560243,10.58237,0.1736,0.132165,-0.142957,30.31824
-3.452439,-2.480393,3.608062,-0.084469,-0.124438,0.094727,30.27118
-1.010353,0.079009,10.87686,0.250208,0.088199,-0.146155,30.45941
-3.742137,-2.887407,2.456451,-0.076208,-0.11338,0.101389,30.31824
1.130063,0.526724,13.24233,0.120708,0.024381,-0.080472,30.36529
-2.999935,-3.265691,2.106898,0.156547,0.099524,-0.012524,30.31824
1.221043,0.332794,12.4714,-0.363055,-0.263665,0.111248,30.22412
-3.596091,-1.774103,5.149928,0.476701,0.175466,-0.120841,30.27118
-0.6608,-1.584962,8.60955,-0.23915,-0.315625,0.155747,30.22412
-1.448492,0.488417,11.7699,0.301902,0.212904,-0.157746,30.31824
-1.898602,-2.545036,4.702212,-0.255005,-0.265796,0.137095,30.27118
-2.169147,-0.440533,10.38844,0.042101,0.161077,-0.068348,30.31824
-2.964022,-2.466028,1.968034,0.168671,-0.020651,0.001865,30.27118
0.342371,0.54109,11.81539,-0.140825,-0.224095,0.055957,30.31824
-2.633622,-2.726996,3.564966,0.268328,0.215568,-0.047697,30.31824
-0.969652,-1.125275,8.37013,-0.168804,-0.359191,0.144423,30.27118
-1.223437,-0.593762,9.97185,0.271925,0.174133,-0.180928,30.31824
-2.298434,-2.889802,5.260061,-0.312561,-0.25687,0.205709,30.36529
-1.99437,-1.233014,7.979874,0.32655,0.100723,-0.166672,30.27118
-2.557007,-2.578555,4.776433,-0.140026,-0.153482,0.109516,30.22412
0.687136,0.785298,12.1817,0.017986,-0.036772,-0.06142,30.27118
-3.96001,-2.86586,2.379837,0.268328,0.125237,-0.04743,30.41235
0.186748,-0.304064,11.11388,-0.214636,-0.228625,0.127769,30.41235
-2.341529,-2.049437,4.424485,0.38264,0.132565,-0.05196,30.36529
0.833182,0.440533,11.22881,-0.278986,-0.367185,0.165074,30.41235
-3.696647,-1.716643,7.984663,0.389435,0.226893,-0.15708,30.27118
-1.216254,-3.119645,5.329493,-0.151884,-0.236086,0.171335,30.27118
0.117316,0.430956,10.46984,0.019851,0.111515,-0.068481,30.31824
-4.106056,-2.889802,2.300828,-0.02145,-0.08247,0.043833,30.36529
-0.3304,0.624887,11.59512,0.148286,0.059288,-0.105786,30.31824
-3.854665,-3.213019,1.939303,0.107518,0.028645,0.058222,30.27118
1.441309,0.486023,12.80659,-0.142557,-0.231556,0.062219,30.27118
-2.430115,-2.190695,3.081338,0.413949,0.119242,-0.119109,30.22412
-0.536301,-0.830788,8.765172,-0.3921,-0.384905,0.20904,30.27118
-1.786075,-0.430956,9.921572,0.31709,0.12244,-0.132032,30.17706
-1.879448,-2.578555,5.71496,-0.222096,-0.268594,0.140293,30.31824
-0.067038,0.842759,11.81299,0.205443,0.144423,-0.156946,30.36529
-3.588908,-2.999935,3.229778,0.040902,-0.000533,-0.009992,30.27118
0.126893,-0.016759,13.2112,-0.202112,-0.168937,0.074609,30.22412
-2.834735,-2.240973,3.620033,0.38264,0.179462,-0.09193,30.36529
1.335965,0.138864,11.25275,-0.131366,-0.090331,0.037305,30.31824
-4.007894,-2.873042,3.715801,0.266862,0.132299,-0.078074,30.41235
-0.079009,-1.142034,8.188169,-0.22143,-0.371049,0.206508,30.36529
-2.679112,-2.142811,5.209783,0.38677,0.203044,-0.180395,30.31824
-2.274492,-2.03986,5.334281,-0.142025,-0.221697,0.128701,30.36529
0.112527,0.337582,10.56082,0.033175,0.055291,-0.066482,30.31824
-4.232949,-3.124433,2.140416,0.096726,0.014123,0.0441,30.31824
0.608127,0.335188,12.54801,-0.147487,-0.293908,0.103787,30.27118
-2.291251,-1.912967,5.628768,0.484296,0.154015,-0.151351,30.31824
0.086191,-1.285686,5.449203,-0.410086,-0.365187,0.205709,30.45941
-2.602497,-0.550666,9.093178,0.247011,0.149619,-0.120308,30.27118
-2.786851,-3.148375,2.770091,-0.092196,0.004263,0.048363,30.31824
0.802058,0.97444,13.12741,-0.104054,-0.166406,0.027446,30.27118
-1.66397,-2.446874,6.914454,-0.238884,-0.27459,0.134697,30.36529
-1.539472,-0.948104,8.822633,0.270193,0.268328,-0.118443,30.22412
-1.149217,-1.692701,6.593631,-0.18266,-0.338008,0.156547,30.36529
-2.298434,-1.778892,5.542577,0.41355,0.181861,-0.178663,30.31824
-0.694319,-1.984793,6.58166,-0.307364,-0.252473,0.204643,30.31824
0.308852,0.502782,10.42914,0.107118,0.047297,-0.099257,30.36529
-4.367024,-3.560178,0.940921,0.014123,0.107917,-0.000933,30.31824
0.529119,-0.093374,12.05481,-0.210505,-0.279519,0.088332,30.27118
-2.485181,-1.412579,5.62398,0.525997,0.160277,-0.136429,30.27118
1.477222,0.241814,10.71645,-0.314293,-0.225827,0.143623,30.31824
-3.864242,-2.528277,3.639187,0.431936,0.175732,-0.055691,30.36529
0.730232,0.220267,12.07635,-0.23009,-0.23915,0.09073,30.31824
-2.961628,-1.625663,5.109226,0.319355,0.293908,-0.115778,30.31824
-0.871489,-2.059013,6.794745,-0.277654,-0.337075,0.116444,30.36529
-1.508347,0.014365,10.21366,0.151617,0.213703,-0.112847,30.31824
-2.844312,-2.566584,1.747767,0.062219,-0.055691,0.007194,30.36529
0.208296,0.553061,11.38922,-0.088865,-0.092063,-0.006528,30.27118
-2.932897,-2.873042,1.82917,0.263531,0.175466,-0.024781,30.22412
-0.162806,-0.605733,10.1586,-0.219299,-0.364254,0.125237,30.27118
-1.130063,-0.292093,10.63504,0.183992,0.159345,-0.154149,30.31824
-2.351106,-3.272874,4.247314,-0.292176,-0.199847,0.163342,30.31824
0.19393,0.335188,10.20409,0.207574,0.102188,-0.13856,30.27118
-3.234566,-2.873042,4.230555,-0.106718,-0.046897,0.07381,30.31824
0.849942,0.387861,11.25035,0.121107,0.052227,-0.101256,30.36529
-3.849876,-3.368642,1.692701,0.072478,0.090331,0.020251,30.36529
1.079785,-0.423774,9.296685,-0.296706,-0.272325,0.196116,30.22412
-2.025495,-1.403002,8.477868,0.348266,0.197582,-0.137361,30.27118
-2.408567,-2.552219,4.771644,-0.221963,-0.219565,0.140825,30.13
-0.37589,0.682348,11.61667,0.270992,0.198248,-0.118176,30.27118
-1.637634,-2.355895,5.193024,-0.067548,-0.192386,0.090997,30.27118
-0.380678,0.035913,11.62146,-0.10885,-0.008127,-0.026113,30.31824
-2.695871,-1.939303,1.271321,0.27379,0.123639,-0.061819,30.27118
-0.11971,-0.172383,10.44111,-0.220631,-0.307631,0.099391,30.36529
-2.173935,-1.192312,7.026982,0.279786,0.263531,-0.090331,30.31824
-1.134852,-0.933739,8.705318,-0.202245,-0.397029,0.144556,30.36529
-1.206678,-0.56982,10.08438,0.103787,0.108717,-0.130433,30.22412
-5.185841,-3.13401,2.832341,0.011325,0.060487,0.032908,30.22412
1.393425,0.665588,10.60631,-0.021583,-0.015988,-0.023848,30.36529
-4.285621,-3.323152,1.572991,-0.077141,0.040902,0.05236,30.31824
1.460463,1.024718,11.95185,0.052227,0.016121,-0.068614,30.27118
-3.811569,-3.263297,2.190695,-0.102188,-0.04743,0.088466,30.27118
1.812411,1.161188,11.49217,-0.192119,0.005462,0.015588,30.41235
-3.993528,-2.229002,2.614468,0.343204,0.109916,-0.033574,30.27118
0.423774,-0.339977,11.04445,-0.28285,-0.307897,0.147753,30.31824
-3.229778,-1.434127,7.275979,0.360923,0.300703,-0.123772,30.31824
-0.85473,-2.511518,5.214571,-0.231689,-0.319489,0.14762,30.27118
-0.521936,0.114922,10.58955,0.054625,0.157879,-0.081005,30.22412
-3.201048,-2.545036,3.119645,-0.05196,-0.193985,0.055424,30.27118
-0.47884,0.378284,11.32218,0.009593,0.010925,-0.041968,30.27118
-2.920926,-2.868254,0.845153,0.250874,0.170403,0.002398,30.31824
0.931344,0.617704,11.24078,-0.20904,-0.33441,0.136562,30.27118
-3.244143,-3.083732,3.026271,-0.135896,-0.065816,0.062885,30.27118
0.936133,1.489193,12.38281,0.13443,0.094727,-0.102721,30.22412
-3.411737,-2.975993,2.882619,-0.136296,-0.121507,0.076741,30.27118
-2.422932,-0.150835,10.98939,0.136695,0.154149,-0.078606,30.31824
-1.99437,-2.121263,5.432444,-0.030776,-0.193185,0.136162,30.31824
0.976834,0.385467,10.01734,-0.019452,0.051427,-0.057556,30.27118
-4.173094,-2.348712,1.644817,0.162675,0.075142,-0.000133,30.31824
-0.260968,-0.588974,10.57519,-0.217034,-0.245145,0.120175,30.27118
-2.248155,-1.915361,6.131551,0.404357,0.213037,-0.130034,30.27118
-0.864307,-1.702277,4.582502,-0.313626,-0.296173,0.168538,30.27118
-2.025495,-1.678335,7.474698,0.405556,0.135629,-0.189188,30.36529
-0.639252,-0.933739,9.775525,-0.194651,-0.397162,0.182394,30.31824
-0.354342,-0.603339,9.634268,0.28325,0.201712,-0.162009,30.31824
-2.650381,-3.093309,2.851494,-0.098058,-0.089798,0.0866,30.27118
1.39582,1.04866,12.75631,-0.185058,-0.106185,0.003864,30.31824
-4.223372,-2.825158,3.981557,0.367718,0.15255,-0.041835,30.36529
0.792481,0.40462,12.05002,-0.245945,-0.303101,0.120974,30.27118
-3.366248,-3.052607,3.356671,0.353463,0.275789,-0.147753,30.31824
1.118092,-0.138864,9.665392,-0.312294,-0.234753,0.105119,30.27118
-3.861847,-3.150769,1.831564,0.136695,0.065283,0.060221,30.31824
1.563414,0.778116,13.14656,-0.039703,-0.092596,-0.039303,30.22412
-3.330335,-2.947262,1.520318,0.016387,0.029577,0.039303,30.36529
0.433351,0.40462,13.80736,-0.243413,-0.213836,0.06928,30.31824
-2.367866,-1.953669,2.853889,0.367718,0.128568,-0.053692,30.27118
-0.517148,-0.907402,9.397242,-0.224228,-0.363322,0.158812,30.36529
-2.312799,-0.864307,9.502586,0.351198,0.240349,-0.209173,30.31824
-3.576937,-3.08852,3.473987,-0.099257,-0.063152,0.063685,30.36529
0.318429,-0.081403,12.95024,-0.129234,-0.016387,0.00413,30.31824
-2.513912,-1.479617,6.730101,0.450588,0.203844,-0.12164,30.36529
0.047884,-1.204283,9.004593,-0.249142,-0.359858,0.1744,30.27118
-1.096544,0.215478,9.586384,0.180129,0.148819,-0.120574,30.31824
-2.427721,-2.274492,6.945579,-0.225028,-0.304567,0.182394,30.27118
-2.219425,-1.165976,8.887277,0.331346,0.200513,-0.162675,30.36529
-0.545878,-1.513135,5.398925,-0.363988,-0.382107,0.170669,30.31824
-2.154782,-0.847547,9.770737,0.366386,0.12124,-0.162276,30.27118
-1.400608,-2.327164,7.244854,-0.207041,-0.288179,0.160544,30.31824
0.792481,0.138864,13.11304,-0.060487,-0.189721,0.017986,30.31824
-3.107674,-2.477999,2.403779,0.388502,0.154548,-0.098724,30.36529
0.751779,1.098939,13.15135,-0.192253,-0.135629,0.034374,30.22412
-3.586514,-2.705448,3.007117,0.358792,0.136962,-0.044366,30.27118
0.244209,-0.52433,9.916783,-0.26473,-0.324418,0.14842,30.36529
-2.679112,-2.133234,5.770026,0.322686,0.250741,-0.159611,30.31824
-1.436521,-2.358289,6.768408,-0.194118,-0.258202,0.106452,30.36529
-0.94571,0.407014,11.17374,-0.018786,0.114845,-0.040769,30.41235
-2.741361,-2.367866,1.493982,0.16121,0.017187,-0.022383,30.31824
0.392649,0.083797,10.97263,-0.151617,-0.243413,0.098191,30.36529
-2.387019,-1.884237,5.178658,0.266462,0.215968,-0.071678,30.31824
0.392649,0.280122,11.17613,-0.136562,-0.179995,0.072478,30.36529
-3.311181,-2.990358,0.718261,0.148286,0.15175,-0.06102,30.27118
-0.122104,1.125275,13.22557,-0.151617,-0.193718,0.009593,30.22412
-3.758897,-2.681506,2.219425,0.16947,0.100856,-0.04823,30.27118
0.411803,-0.009577,12.10269,-0.240216,-0.235953,0.112181,30.36529
-3.483563,-2.475605,2.056619,0.135363,0.006129,0.021717,30.31824
0.876278,0.04549,11.45386,-0.023449,0.016521,-0.055158,30.27118
-3.258508,-3.332729,3.574543,-0.076075,0.016787,0.031975,30.31824
1.656788,0.402226,10.46745,-0.110449,-0.112181,0.075009,30.31824
-3.689465,-2.56419,1.072602,0.245412,0.23542,-0.077274,30.17706
0.265756,-0.979229,8.836999,-0.332279,-0.379576,0.168404,30.22412
-1.860295,-0.656011,9.437943,0.400227,0.12204,-0.170669,30.27118
-2.983175,-2.753332,3.91452,-0.170403,-0.251674,0.146421,30.36529
0.646435,0.361524,11.98777,0.084735,-0.033175,-0.055824,30.31824
-3.016694,-3.423708,1.896208,0.218366,0.108051,-0.046498,30.36529
1.108515,0.385467,11.643,-0.428072,-0.334011,0.163741,30.22412
-3.672705,-2.011129,6.359,0.452587,0.191587,-0.123505,30.41235
-0.026336,-0.591368,10.32859,-0.255538,-0.338807,0.147221,30.36529
-3.031059,-2.39899,5.83467,0.382374,0.274856,-0.197715,30.41235
0.335188,-1.319205,8.868123,-0.269927,-0.285381,0.103787,30.27118
-3.442862,-2.772486,2.23379,0.358792,0.22223,-0.043433,30.36529
0.732626,0.907402,12.38999,-0.132965,-0.298172,0.089132,30.22412
-1.977611,-2.334347,5.410896,0.380109,0.133364,-0.155081,30.36529
-2.003947,-1.776498,6.83784,-0.296839,-0.277654,0.203977,30.22412
0.529119,0.433351,11.00375,0.158678,0.071945,-0.118043,30.31824
-3.490746,-2.949657,2.32477,-0.152816,-0.136296,0.098458,30.36529
-0.232238,0.579397,11.96143,0.03957,-0.023848,-0.095527,30.41235
-3.938462,-3.265691,2.075773,0.241282,0.12124,-0.067415,30.27118
0.098162,-0.258574,11.78905,-0.20491,-0.258069,0.121107,30.36529
-1.632846,-1.175553,9.380483,0.336542,0.209173,-0.170802,30.31824
-2.585738,-2.925715,3.277662,-0.143224,-0.115378,0.113646,30.36529
1.271321,1.326388,12.66772,-0.127236,-0.050361,-0.011591,30.41235
-4.335899,-3.160346,3.82354,0.341072,0.106718,-0.029577,30.36529
0.325611,0.069432,12.23916,-0.223695,-0.284715,0.107917,30.27118
-3.055001,-3.275268,3.098097,0.273257,0.23089,-0.123772,30.31824
0.950498,-0.031125,10.31901,-0.290977,-0.212904,0.090464,30.36529
-3.672705,-2.20506,6.150704,0.372248,0.180395,-0.075942,30.27118
-0.627281,-0.47884,10.24479,-0.110582,-0.384639,0.142424,30.31824
-1.836353,-2.236184,5.157111,0.394764,0.117643,-0.124838,30.36529
-0.100556,-0.332794,12.19127,-0.358126,-0.298971,0.133364,30.27118
-2.600103,-2.207454,2.748544,0.346534,0.097525,-0.053292,30.22412
-0.21069,-0.28491,11.69567,-0.246078,-0.287646,0.101922,30.27118
-2.561796,-2.375048,5.164293,0.418613,0.290444,-0.154548,30.31824
-1.762132,-2.516306,6.742072,-0.237951,-0.283116,0.130966,30.27118
-0.110133,0.179565,11.90876,0.151884,0.195717,-0.113646,30.27118
-2.997541,-2.839523,3.354277,0.068081,-0.048096,0.062086,30.31824
1.221043,0.574608,10.91756,-0.154681,-0.148153,0.045832,30.27118
-3.94325,-2.647987,3.191471,0.280851,0.110315,-0.060354,30.27118
-0.584185,-0.663194,9.174581,-0.231956,-0.334544,0.181328,30.41235
-1.956063,-1.319205,9.035717,0.33974,0.178263,-0.180928,30.36529
-1.908179,-2.58095,3.600879,-0.221164,-0.193052,0.119242,30.41235
-0.548272,0.562637,10.56801,0.203711,0.101123,-0.143224,30.27118
-0.035913,-0.390255,9.708488,-0.257669,-0.434867,0.208773,30.36529
-3.057395,-1.946486,3.392584,0.394498,0.187989,-0.085668,30.31824
1.142034,0.076614,11.20486,-0.24741,-0.288979,0.127103,30.45941
-4.726154,-2.626439,3.586514,0.284582,0.163342,-0.081671,30.27118
1.817199,0.629675,10.63504,-0.035306,-0.026779,-0.006262,30.31824
-4.431667,-3.459621,0.749385,-0.082603,0.041435,0.026513,30.36529
0.78051,0.785298,11.30063,0.007594,-0.005596,-0.059288,30.41235
-4.168305,-3.062184,2.310405,0.187989,0.093262,-0.041302,30.31824
0.701501,-0.09098,11.93749,-0.219965,-0.246211,0.129634,30.27118
-2.961628,-1.668759,6.205771,0.416614,0.241548,-0.099524,30.31824
-0.943315,-2.264915,6.562507,-0.236619,-0.305766,0.151884,30.27118
-0.246603,1.024718,11.93031,0.176531,0.103254,-0.118976,30.27118
-3.560178,-2.568978,3.138798,0.041435,-0.0429,0.063818,30.41235
-0.004788,0.009577,12.54322,-0.142424,-0.126703,0.002132,30.27118
-3.500323,-2.750938,3.394978,0.303634,0.249276,-0.110315,30.31824
0.220267,-1.192312,8.978256,-0.273657,-0.346534,0.174933,30.31824
-3.047819,-2.11408,5.068525,0.326949,0.189988,-0.077674,30.27118
0.174777,-0.52433,9.040505,-0.164674,-0.363988,0.14349,30.22412
-2.456451,-1.982399,5.736507,0.501349,0.149619,-0.171868,30.27118
1.666364,0.502782,10.75475,-0.410752,-0.292709,0.179596,30.27118
-3.567361,-2.815581,3.416526,0.415815,0.144689,-0.06142,30.31824
0.3304,0.086191,12.46421,-0.105652,-0.07874,-0.029577,30.27118
-3.469198,-3.172317,1.936909,0.123905,0.093262,-0.024515,30.27118
0.677559,0.691924,10.9415,-0.079406,-0.00906,-0.034773,30.31824
-3.754108,-2.272097,2.23379,0.194917,0.125104,-0.006795,30.36529
0.289698,0.656011,13.01249,-0.120708,-0.417147,0.138294,30.31824
-2.557007,-1.654393,5.923255,0.525731,0.158279,-0.179196,30.31824
0.033519,-1.893814,5.243302,-0.278187,-0.249942,0.191054,30.27118
1.496376,0.723049,11.89679,0.102322,0.070879,-0.088599,30.31824
-3.0143,-3.145981,1.905785,0.112047,0.037172,-0.010792,30.27118
0.761356,0.220267,11.50175,-0.363988,-0.2614,0.094061,30.27118
-3.462016,-2.200271,6.8546,0.453652,0.194784,-0.092596,30.27118
-0.220267,-0.663194,10.16339,-0.205842,-0.330813,0.15708,30.36529
-1.699883,0.280122,9.478644,0.278453,0.22223,-0.129501,30.31824
-2.434903,-2.631228,3.124433,-0.078473,-0.137095,0.076608,30.31824
-0.658406,-0.13647,10.23282,0.044499,0.181328,-0.103654,30.27118
-3.406949,-2.726996,3.0143,-0.07381,-0.167338,0.072877,30.31824
0.545878,0.797269,11.52329,0.009459,-0.010259,-0.045832,30.36529
